SalesTA_ID,company,ERP_Name,EntityID,region,FP_RegionID,global_region,FP_glb_regionID,global_reporting_region,glb_reporting_regionID,ShipTo_zip,ShipTo_zip_main_part,st_country,Country_ST_GeoID_Original,bt_country,Country_BT_GeoID,customer_no,customer_name,st_customer_name,st_customer_no,ShipToAddressID,invoice_line_no,line_item_no,LineItemID,item_no,ItemID,product,FP_ProductID,product_GBU,FP_Product_GBU_ID,product_main_grp,FP_Product_MainGroup_ID,USH_ProductID,USH_Product,invoice_type,invoice_no,OrderNo,transaction_date,TA_Date,yr,ym,ymd,Quantity,Unit,FP_qty,amnt,GM,cost,CurrencyCode,amnt_local,GM_local,zero_amnt,commission_ConfigID,commission_type,sales_district_id,sales_district,sales_territory_id,sales_territory,sales_region_id,sales_region,SalesRep,SalesRep_ContactID,assigned_TM_contact_id,assigned_TM,assigned_RSD_contact_id,assigned_RSD,creation_datetime,st_city,st_state,assigned_TM_contact_id_old,assigned_RSD_contact_id_old,sales_district_id_old,assigned_TM_old,assigned_RSD_old,sales_district_old,USS_NPIs_per_account,USS_NPIs_tercile,USS_consumables_segment,USS_capital_segment,USS_TTM_yearly_visits,USS_segmentation_id,plant_code,sales_office,BillTo_zip,OrderDate,ShippingDate,DueDate,line_item_no_root,CustomerId_SoldTo,CustomerName_SoldTo,UoMCode,SalesOrderLineNo,assigned_PODManager_contact_id,assigned_PODManager,customer_profile,first_transaction_date,account_age_months,industry,csat_score,last_transaction_date,sales_inactivity_days,churn_flag
294094,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33143,33143.0,USA,236,USA,236,1020376,Emilio Gomez-Madrazo MD,Emilio Gomez-Madrazo MDAttn: Office Manager,1020376,53654,20,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90592485,526097,2025-01-05,2025-01-05,2025,202501,2025-01-01,10.0,0,10.0,704.0,642.5,61.5,USD,704.0,642.5,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (1),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Miami,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102037633143.0,1712, ,33143,2024-04-25,,,CAT875-RFID,1020376,Emilio Gomez-Madrazo MD Attn: Office Manager,BOX,526097000020.0,,,churned,2025-01-05,16,Healthcare - General,4.3,2025-07-14,286,Red
1018099,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33143,33143.0,USA,236,USA,236,1020376,Emilio Gomez-Madrazo MD,Emilio Gomez-Madrazo MDAttn: Office Manager,1020376,53654,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90592485,526097,2025-07-14,2025-07-14,2025,202507,2025-07-01,1.0,0,0.0,16.5,16.5,0.0,USD,16.5,16.5,No,1013.0,Non-commissionable product sales,,,,Southeast TTM (1),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Miami,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102037633143.0,1712, ,33143,2024-04-25,,,SAP_FREIGHT,1020376,Emilio Gomez-Madrazo MD Attn: Office Manager,,526097000000.0,,,churned,2025-01-05,16,Healthcare - General,4.5,2025-07-14,286,Red
271916,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33143,33143.0,USA,236,USA,236,1020376,Emilio Gomez-Madrazo MD,Emilio Gomez-Madrazo MDAttn: Office Manager,1020376,53654,30,CAT880-RFID,102055,CAT880-RFID,102055,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90592485,526097,2025-01-30,2025-01-30,2025,202501,2025-01-01,10.0,0,10.0,1049.0,950.9,98.1,USD,1049.0,950.9,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (1),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Miami,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102037633143.0,1712, ,33143,2024-04-25,,,CAT880-RFID,1020376,Emilio Gomez-Madrazo MD Attn: Office Manager,BOX,526097000030.0,,,churned,2025-01-05,16,Healthcare - General,4.4,2025-07-14,286,Red
316978,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,73701,73701.0,USA,236,USA,236,1020383,Enid Urology,Enid UrologyAttn: Office Manager,1020383,53668,30,TUBPTNXT,50650,TUBPTNXT,50650,Tubing,162,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90586210,519768,2025-12-14,2025-12-14,2025,202512,2025-12-01,10.0,0,10.0,190.0,148.4,41.6,USD,190.0,148.4,No,1011.0,Commissionable sales (Uro),,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Enid,OK,,,,,,,3,M,Grow,Grow,2.0,102038373701.0,1712, ,73701,2024-04-12,,,TUBPTNXT,1020383,Enid Urology Attn: Office Manager,BOX,519768000030.0,,,at_risk,2024-09-25,19,Healthcare - Physician Practice,7.9,2025-12-14,133,Red
294787,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,73701,73701.0,USA,236,USA,236,1020383,Enid Urology,Enid UrologyAttn: Office Manager,1020383,53668,20,CAT895-RFID,102039,CAT895-RFID,102039,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90586210,519768,2024-11-21,2024-11-21,2024,202411,2024-11-01,10.0,0,10.0,599.0,526.3,72.7,USD,599.0,526.3,No,1011.0,Commissionable sales (Uro),,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Enid,OK,,,,,,,3,M,Grow,Grow,2.0,102038373701.0,1712, ,73701,2024-04-12,,,CAT895-RFID,1020383,Enid Urology Attn: Office Manager,BOX,519768000020.0,,,at_risk,2024-09-25,19,Healthcare - Physician Practice,6.4,2025-12-14,133,Red
1015755,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,73701,73701.0,USA,236,USA,236,1020383,Enid Urology,Enid UrologyAttn: Office Manager,1020383,53668,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586210,519768,2025-06-22,2025-06-22,2025,202506,2025-06-01,1.0,0,0.0,19.28,19.28,0.0,USD,19.28,19.28,No,1013.0,Non-commissionable product sales,,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Enid,OK,,,,,,,3,M,Grow,Grow,2.0,102038373701.0,1712, ,73701,2024-04-12,,,SAP_FREIGHT,1020383,Enid Urology Attn: Office Manager,,519768000000.0,,,at_risk,2024-09-25,19,Healthcare - Physician Practice,4.7,2025-12-14,133,Red
236189,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,73701,73701.0,USA,236,USA,236,1020383,Enid Urology,Enid UrologyAttn: Office Manager,1020383,53668,10,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90586210,519768,2025-02-26,2025-02-26,2025,202502,2025-02-01,10.0,0,10.0,525.0,463.5,61.5,USD,525.0,463.5,No,1011.0,Commissionable sales (Uro),,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Enid,OK,,,,,,,3,M,Grow,Grow,2.0,102038373701.0,1712, ,73701,2024-04-12,,,CAT875-RFID,1020383,Enid Urology Attn: Office Manager,BOX,519768000010.0,,,at_risk,2024-09-25,19,Healthcare - Physician Practice,5.1,2025-12-14,133,Red
237345,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,21204,21204.0,USA,236,USA,236,1020558,Greater Baltimore Colorectal Specialists,Greater Baltimore Colorectal SpecialistsAttn: Accounts Payable,1020558,54018,30,9013S0222,1551,9013S0222,1551,Electrodes,116,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Credit Memo,90589913,60051092,2024-11-17,2024-11-17,2024,202411,2024-11-01,-36.0,0,-36.0,-1116.0,-845.64,-270.36,USD,-1116.0,-845.64,No,1011.0,Commissionable sales (Uro),,,,Great Lakes TTM (1),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Towson,MD,,,,,,,1.6666666667,M,Opportunistic,Opportunistic,0.0,102055821204.0,1712, ,21204,2024-04-20,,,9013S0222,1020558,Greater Baltimore Colorectal Specialists Attn: Accounts Payable,BOX,60051092000030.0,,,active,2024-11-17,17,Healthcare - General,6.6,2024-11-17,525,Red
1016542,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,17822,17822.0,USA,236,USA,236,1020573,Geisinger System Services,GEISINGER SYSTEM SERVICESATTN: ACCOUNTS PAYABLE,1020573,9000284972,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90588336,521782,2026-04-07,2026-04-07,2026,202604,2026-04-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,DANVILLE,PA,,,,,,,10,H,Maintain,Grow,0.0,102057317822.0,1718, ,17822,2024-04-17,,,SAP_FREIGHT,1020573,Geisinger System Services Attn: Accounts Payable,,521782000000.0,,,active,2024-05-09,24,Healthcare - General,9.3,2026-04-24,2,Active
294536,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,17822,17822.0,USA,236,USA,236,1020573,Geisinger System Services,GEISINGER SYSTEM SERVICESATTN: ACCOUNTS PAYABLE,1020573,9000284972,10,07-1020,11789,07-1020,11789,Other Uro Tx Disposables,51581,Uro,652.0,Uro Disposables,656.0,,,Invoice,90588336,521782,2024-06-29,2024-06-29,2024,202406,2024-06-01,4.0,0,0.0,306.0,208.32,97.68,USD,306.0,208.32,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,DANVILLE,PA,,,,,,,10,H,Maintain,Grow,0.0,102057317822.0,1718, ,17822,2024-04-17,,,07-1020,1020573,Geisinger System Services Attn: Accounts Payable,CS,521782000010.0,,,active,2024-05-09,24,Healthcare - General,8.7,2026-04-24,2,Active
250434,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,22401,22401.0,USA,236,USA,236,1020575,Urology Associates of Fredericksburg,UROLOGY ASSOCIATES OF FREDERICKSBURATTN: ACCOUNTS PAYABLE,1020575,9000284166,10,GOBYIV,54637,GOBYIV,54637,Goby EQ/IV/SC/TP,127,Uro,652.0,Uro Equipment,655.0,9908.0,7-UDS Equipment,Invoice,90586227,513967,2026-02-28,2026-02-28,2026,202602,2026-02-01,1.0,1,1.0,19995.0,12866.1,7128.9,USD,19995.0,12866.1,No,1011.0,Commissionable sales (Uro),,,,Great Lakes DTM (1),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,FREDERICKSBURG,VA,,,,,,,1.6,M,Maintain,Opportunistic,0.0,102057522401.0,1712, ,22401,2024-03-29,,,GOBYIV,1020575,Urology Associates of Fredericksburg Attn: Accounts Payable,EA,513967000010.0,,,active,2024-05-28,23,Healthcare - Physician Practice,9.0,2026-03-22,35,Yellow
294789,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,22401,22401.0,USA,236,USA,236,1020575,Urology Associates of Fredericksburg,UROLOGY ASSOCIATES OF FREDERICKSBURATTN: ACCOUNTS PAYABLE,1020575,9000284166,40,SERGUT02,7636,SERGUT02,7636,UDS Service Contracts,51582,Uro,652.0,Uro Other,657.0,9905.0,5-Service,Invoice,90586227,513967,2025-03-08,2025-03-08,2025,202503,2025-03-01,1.0,0,0.0,0.0,0.0,0.0,USD,0.0,0.0,Yes,1011.0,Commissionable sales (Uro),,,,Great Lakes DTM (1),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,FREDERICKSBURG,VA,,,,,,,1.6,M,Maintain,Opportunistic,0.0,102057522401.0,1712, ,22401,2024-03-29,,,SERGUT02,1020575,Urology Associates of Fredericksburg Attn: Accounts Payable,EA,513967000040.0,,,active,2024-05-28,23,Healthcare - Physician Practice,6.9,2026-03-22,35,Yellow
1015767,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,22401,22401.0,USA,236,USA,236,1020575,Urology Associates of Fredericksburg,UROLOGY ASSOCIATES OF FREDERICKSBURATTN: ACCOUNTS PAYABLE,1020575,9000284166,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586227,513967,2025-03-26,2025-03-26,2025,202503,2025-03-01,1.0,0,0.0,895.0,895.0,0.0,USD,895.0,895.0,No,1013.0,Non-commissionable product sales,,,,Great Lakes DTM (1),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,FREDERICKSBURG,VA,,,,,,,1.6,M,Maintain,Opportunistic,0.0,102057522401.0,1712, ,22401,2024-03-29,,,SAP_FREIGHT,1020575,Urology Associates of Fredericksburg Attn: Accounts Payable,,513967000000.0,,,active,2024-05-28,23,Healthcare - Physician Practice,8.6,2026-03-22,35,Yellow
1018403,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,86409,86409.0,USA,236,USA,236,1021003,Kingman Regional Medical Center,Kingman Regional Medical CenterAttn: Receiving,1021003,9000287118,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90593166,526843,2024-08-30,2024-08-30,2024,202408,2024-08-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,West TTM (7),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Kingman,AZ,,,,,,,,,,,,,1712, ,86409,2024-04-26,,,SAP_FREIGHT,1021003,"Kingman Regional Medical Center Attn: Accounts Payable,V# 19339",,526843000000.0,,,active,2024-08-30,20,Healthcare - Hospital,6.3,2026-02-17,68,Yellow
294000,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,86409,86409.0,USA,236,USA,236,1021003,Kingman Regional Medical Center,Kingman Regional Medical CenterAttn: Receiving,1021003,9000287118,10,DIS201,3960,DIS201,3960,InjeTAK,130,Uro,652.0,Uro Disposables,656.0,100732.0,8-InjeTAK,Invoice,90593166,526843,2026-02-17,2026-02-17,2026,202602,2026-02-01,4.0,0,4.0,344.0,261.92,82.08,USD,344.0,261.92,No,1011.0,Commissionable sales (Uro),,,,West TTM (7),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Kingman,AZ,,,,,,,,,,,,,1712, ,86409,2024-04-26,,,DIS201,1021003,"Kingman Regional Medical Center Attn: Accounts Payable,V# 19339",BOX,526843000010.0,,,active,2024-08-30,20,Healthcare - Hospital,6.9,2026-02-17,68,Yellow
1015812,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,85013,85013.0,USA,236,USA,236,1021287,Dignity Health - CA,Dignity Health - CAC/O CommonSpirit Health,1021287,55476,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586292,519963,2025-03-13,2025-03-13,2025,202503,2025-03-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,West TTM (7),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Phoenix,AZ,,,,,,,,,,,,,1712, ,85013,2024-04-12,,,SAP_FREIGHT,1021287,Dignity Health - CA C/O CommonSpirit Health,,519963000000.0,,,active,2024-05-07,24,Healthcare - General,7.9,2026-04-20,6,Active
236226,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,85013,85013.0,USA,236,USA,236,1021287,Dignity Health - CA,Dignity Health - CAC/O CommonSpirit Health,1021287,55476,10,DIS199,3958,DIS199,3958,InjeTAK,130,Uro,652.0,Uro Disposables,656.0,100732.0,8-InjeTAK,Invoice,90586292,519963,2024-09-06,2024-09-06,2024,202409,2024-09-01,2.0,0,2.0,139.0,116.76,22.24,USD,139.0,116.76,No,1011.0,Commissionable sales (Uro),,,,West TTM (7),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Phoenix,AZ,,,,,,,,,,,,,1712, ,85013,2024-04-12,,,DIS199,1021287,Dignity Health - CA C/O CommonSpirit Health,BOX,519963000010.0,,,active,2024-05-07,24,Healthcare - General,6.4,2026-04-20,6,Active
272552,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,55109,55109.0,USA,236,USA,236,1021489,Minnesota Women's Care,Minnesota Women's CareAttn: April Miers,1021489,9000283022,20,TRA616,8403,TRA616,8403,Other Uro Dx Equipment,51578,Uro,652.0,Uro Equipment,655.0,,,Invoice,90586296,519813,2025-09-11,2025-09-11,2025,202509,2025-09-01,1.0,0,0.0,464.0,380.27,83.73,USD,464.0,380.27,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Maplewood,MN,,,,,,,1,L,Maintain,Opportunistic,24.0,102148955109.0,1712, ,55109,2024-04-12,,,TRA616,1021489,Minnesota Women's Care Attn: Accounts Payable,EA,519813000020.0,,,active,2024-05-21,23,Healthcare - General,6.6,2025-11-01,176,Red
1015815,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,55109,55109.0,USA,236,USA,236,1021489,Minnesota Women's Care,Minnesota Women's CareAttn: April Miers,1021489,9000283022,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586296,519813,2025-03-08,2025-03-08,2025,202503,2025-03-01,1.0,0,0.0,14.58,14.58,0.0,USD,14.58,14.58,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Maplewood,MN,,,,,,,1,L,Maintain,Opportunistic,24.0,102148955109.0,1712, ,55109,2024-04-12,,,SAP_FREIGHT,1021489,Minnesota Women's Care Attn: Accounts Payable,,519813000000.0,,,active,2024-05-21,23,Healthcare - General,7.6,2025-11-01,176,Red
236227,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,55109,55109.0,USA,236,USA,236,1021489,Minnesota Women's Care,Minnesota Women's CareAttn: April Miers,1021489,9000283022,10,TRA615,8402,TRA615,8402,Other Uro Dx Equipment,51578,Uro,652.0,Uro Equipment,655.0,,,Invoice,90586296,519813,2025-11-01,2025-11-01,2025,202511,2025-11-01,1.0,0,0.0,464.0,380.78,83.22,USD,464.0,380.78,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Maplewood,MN,,,,,,,1,L,Maintain,Opportunistic,24.0,102148955109.0,1712, ,55109,2024-04-12,,,TRA615,1021489,Minnesota Women's Care Attn: Accounts Payable,EA,519813000010.0,,,active,2024-05-21,23,Healthcare - General,8.1,2025-11-01,176,Red
316708,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,11040,11040.0,USA,236,USA,236,1021591,Northwell Health,Northwell HealthAttn: A/P Dept. V# 0000002343,1021591,56084,10,FRE100,4531,FRE100,4531,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Credit Memo,90589067,60051025,2024-07-12,2024-07-12,2024,202407,2024-07-01,-1.0,0,0.0,-25.0,-25.0,0.0,USD,-25.0,-25.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,New Hyde Park,NY,,,,,,,1.6666666667,M,Opportunistic,Opportunistic,0.0,102159111040.0,1712, ,11040,2024-04-18,,,FRE100,1021591,Northwell Health Attn: A/P Dept. V# 0000002343,EA,60051025000010.0,,,active,2024-05-20,23,Healthcare - General,7.2,2026-04-25,1,Active
338780,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,11040,11040.0,USA,236,USA,236,1021591,Northwell Health,Northwell HealthAttn: A/P Dept. V# 0000002343,1021591,56084,10,FRE100,4531,FRE100,4531,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Credit Memo,90589068,60051026,2024-10-17,2024-10-17,2024,202410,2024-10-01,-1.0,0,0.0,-25.0,-25.0,0.0,USD,-25.0,-25.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,New Hyde Park,NY,,,,,,,1.6666666667,M,Opportunistic,Opportunistic,0.0,102159111040.0,1712, ,11040,2024-04-18,,,FRE100,1021591,Northwell Health Attn: A/P Dept. V# 0000002343,EA,60051026000010.0,,,active,2024-05-20,23,Healthcare - General,5.6,2026-04-25,1,Active
236070,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,45828,45828.0,USA,236,USA,236,1021803,MEDF Physicians Corp.,MEDF Physicians Corp.Attn: Accounts Payable,1021803,56508,10,4101-08-01 00:00:00,11792,4101-08-01 00:00:00,11792,Endoscopy Sheaths,19290,Uro,652.0,Uro Disposables,656.0,9903.0,3-ES Sheath,Invoice,90585759,519196,2026-03-24,2026-03-24,2026,202603,2026-03-01,30.0,0,30.0,1950.0,1545.9,404.1,USD,1950.0,1545.9,No,1011.0,Commissionable sales (Uro),,,,Great Lakes TTM (4),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Coldwater,OH,,,,,,,1,L,Opportunistic,Opportunistic,12.0,102180345828.0,1719, ,45828,2024-04-11,,,4101-08-01 00:00:00,1021803,MEDF Physicians Corp. Attn: Accounts Payable,BOX,519196000010.0,,,growing,2025-11-14,5,Healthcare - Physician Practice,6.4,2026-04-19,7,Active
1015615,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,45828,45828.0,USA,236,USA,236,1021803,MEDF Physicians Corp.,MEDF Physicians Corp.Attn: Accounts Payable,1021803,56508,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90585759,519196,2026-03-17,2026-03-17,2026,202603,2026-03-01,1.0,0,0.0,64.05,64.05,0.0,USD,64.05,64.05,No,1013.0,Non-commissionable product sales,,,,Great Lakes TTM (4),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Coldwater,OH,,,,,,,1,L,Opportunistic,Opportunistic,12.0,102180345828.0,1719, ,45828,2024-04-11,,,SAP_FREIGHT,1021803,MEDF Physicians Corp. Attn: Accounts Payable,,519196000000.0,,,growing,2025-11-14,5,Healthcare - Physician Practice,7.2,2026-04-19,7,Active
317178,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,50219,50219.0,USA,236,USA,236,1021909,Pella Regional Health Center,Pella Regional Health CenterAttn: Accounts Payable,1021909,56720,10,CAT895-RFID,102039,CAT895-RFID,102039,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90583832,516356,2024-09-24,2024-09-24,2024,202409,2024-09-01,20.0,0,20.0,1652.0,1506.6,145.4,USD,1652.0,1506.6,No,1011.0,Commissionable sales (Uro),,,,Central TTM (3),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Pella,IA,,,,,,,,,,,,,1712, ,50219,2024-04-04,,,CAT895-RFID,1021909,Pella Regional Health Center Attn: Accounts Payable,BOX,516356000010.0,,,active,2024-09-24,19,Healthcare - General,7.5,2025-10-15,193,Red
1014860,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,50219,50219.0,USA,236,USA,236,1021909,Pella Regional Health Center,Pella Regional Health CenterAttn: Accounts Payable,1021909,56720,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90583832,516356,2025-10-15,2025-10-15,2025,202510,2025-10-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Central TTM (3),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Pella,IA,,,,,,,,,,,,,1712, ,50219,2024-04-04,,,SAP_FREIGHT,1021909,Pella Regional Health Center Attn: Accounts Payable,,516356000000.0,,,active,2024-09-24,19,Healthcare - General,7.2,2025-10-15,193,Red
272939,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,2462,2462.0,USA,236,USA,236,1022102,Saltzman Urological AssociatesPC,Saltzman Urological AssociatesPCAttn: Office Manager,1022102,57106,40,ELE7001,100784,ELE7001,100784,Electrodes,116,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90583852,517018,2025-08-15,2025-08-15,2025,202508,2025-08-01,100.0,0,100.0,980.0,672.0,308.0,USD,980.0,672.0,No,1011.0,Commissionable sales (Uro),,,,Northeast TTM (2),,Northeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Newton,MA,,,,,,,1,L,Opportunistic,Opportunistic,2.0,102210202462.0,1712, ,2462,2024-04-05,,,ELE7001,1022102,Saltzman Urological AssociatesPC Attn: Office Manager,BOX,517018000040.0,,,active,2024-05-22,23,Healthcare - General,6.4,2025-08-15,254,Red
250734,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,2462,2462.0,USA,236,USA,236,1022102,Saltzman Urological AssociatesPC,Saltzman Urological AssociatesPCAttn: Office Manager,1022102,57106,30,CAT895-RFID,102039,CAT895-RFID,102039,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90583852,517018,2024-06-08,2024-06-08,2024,202406,2024-06-01,10.0,0,10.0,826.0,753.3,72.7,USD,826.0,753.3,No,1011.0,Commissionable sales (Uro),,,,Northeast TTM (2),,Northeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Newton,MA,,,,,,,1,L,Opportunistic,Opportunistic,2.0,102210202462.0,1712, ,2462,2024-04-05,,,CAT895-RFID,1022102,Saltzman Urological AssociatesPC Attn: Office Manager,BOX,517018000030.0,,,active,2024-05-22,23,Healthcare - General,5.8,2025-08-15,254,Red
295497,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,2462,2462.0,USA,236,USA,236,1022102,Saltzman Urological AssociatesPC,Saltzman Urological AssociatesPCAttn: Office Manager,1022102,57106,20,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90583852,517018,2024-10-08,2024-10-08,2024,202410,2024-10-01,60.0,0,60.0,4224.0,3855.0,369.0,USD,4224.0,3855.0,No,1011.0,Commissionable sales (Uro),,,,Northeast TTM (2),,Northeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Newton,MA,,,,,,,1,L,Opportunistic,Opportunistic,2.0,102210202462.0,1712, ,2462,2024-04-05,,,CAT875-RFID,1022102,Saltzman Urological AssociatesPC Attn: Office Manager,BOX,517018000020.0,,,active,2024-05-22,23,Healthcare - General,7.4,2025-08-15,254,Red
