transactiondate,product,product_GBU,yearmth,customer_no,bill_to_customer_name,Extract_Number,customer_no_dupes,bill_to_custname_wo_dupes,st_customer_name,st_customer_no,invoice_no,invoice_type,revenue,cost,Quantity,sale_amount,Profit-Loss
1/15/2023,Other GI Disposables,GI,202301,1059003,Sisk Healthcare t/a M.E.D. Surgical Unit 3,,,,,20150917,90374135,Invoice,243.53,52.89,19,4627.07,4574.18
1/15/2023,Ph/Impedance Catheters,GI,202301,1059021,Urovision F.H.,,,,,20153405,90374136,Invoice,468.74,68.35,5,2343.7,2275.35
1/15/2023,Tubing,Uro,202301,1059517,Vlbg. Krankenhaus-Betriebsges.m.b.H. Landeskrankenhaus Feldkirch,,,,,1059517,90374144,Invoice,177.48,106.81,50,8874,8767.19
1/15/2023,UDS Service Contracts,Uro,202301,1022625,The Urology Group LLC,,,,,20075978,90374150,Invoice,1713.25,0,1,1713.25,1713.25
1/15/2023,UDS Service Contracts,Uro,202301,1023180,VA Houston Health Care,,,,,20076467,90374152,Invoice,571.08,0,1,571.08,571.08
1/15/2023,UDS Service Contracts,Uro,202301,1023471,Wyneski Urogyn,,,,,20070549,90374154,Invoice,725,0,1,725,725
1/15/2023,Water Catheters,Uro,202301,1069386,Tirol Kliniken GmbH Abt. Finanzbuchhaltung,,,,,20171155,90374142,Invoice,737.81,347.95,50,36890.5,36542.55
1/16/2023,BoogieBaby,CI,202301,1019717,Banner Health,,,,,20163913,90374157,Invoice,122,52,100,12200,12148
1/16/2023,BoogieBaby,CI,202301,1020032,CentraCare Health,,,,,1020032,90374158,Invoice,2025,780,1500,3037500,3036720
1/16/2023,BoogieBaby,CI,202301,1021928,Providence Health & Services,,,,,20073830,90374159,Invoice,244,82,200,48800,48718
1/16/2023,BoogieBaby,CI,202301,1022342,Integris Health,,,,,1022342,90374160,Invoice,135,41,100,13500,13459
1/16/2023,Kiwi,CI,202301,1078679,Cardinal Health,,,,,20162529,90374170,Invoice,200,35.95,5,1000,964.05
1/16/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163056,90374179,Invoice,2800,503.3,70,196000,195496.7
1/16/2023,Koala,CI,202301,1078678,Concordance Healthcare Solutions,,,,,20162436,90374166,Invoice,1928.5,317.1,70,134995,134677.9
1/16/2023,ROM,CI,202301,1078678,Concordance Healthcare Solutions,,,,,20162436,90374166,Invoice,2775,405.75,75,208125,207719.25
1/16/2023,ROM,CI,202301,1078679,Cardinal Health,,,,,20166710,90374175,Invoice,127.5,92.25,15,1912.5,1820.25
1/16/2023,ROM,CI,202301,1078679,Cardinal Health,,,,,20166710,90374176,Invoice,212.5,153.75,25,5312.5,5158.75
1/16/2023,ROM,CI,202301,1078745,"Medline Industries, Inc",,,,,20163056,90374179,Invoice,6475,946.75,175,1133125,1132178.25
1/16/2023,Traxi,CI,202301,1078679,Cardinal Health,,,,,20166710,90374167,Invoice,1360,178.2,20,27200,27021.8
1/16/2023,Traxi,CI,202301,1078679,Cardinal Health,,,,,20166710,90374168,Invoice,680,89.1,10,6800,6710.9
1/16/2023,Traxi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163056,90374179,Invoice,2040,267.3,30,61200,60932.7
1/17/2023,babyLance,CI,202301,1078745,"Medline Industries, Inc",,,,,20163063,90374180,Invoice,1320,429,1100,1452000,1451571
1/17/2023,BoogieBaby,CI,202301,1078745,"Medline Industries, Inc",,,,,20163019,90374181,Invoice,1200,312,600,720000,719688
1/17/2023,BoogieBaby,CI,202301,1078745,"Medline Industries, Inc",,,,,20163025,90374182,Invoice,869.4,204,400,347760,347556
1/17/2023,Clearview,CI,202301,1078745,"Medline Industries, Inc",,,,,20163056,90374179,Invoice,750,160.2,10,7500,7339.8
1/17/2023,Clearview,CI,202301,1078745,"Medline Industries, Inc",,,,,20163032,90374183,Invoice,4875,1041.3,65,316875,315833.7
1/17/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163056,90374179,Invoice,400,84,10,4000,3916
1/17/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163063,90374180,Invoice,1750,320.5,50,87500,87179.5
1/17/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163019,90374181,Invoice,2400,431.4,60,144000,143568.6
1/17/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163025,90374182,Invoice,1400,256.4,40,56000,55743.6
1/17/2023,Koala,CI,202301,1078745,"Medline Industries, Inc",,,,,20163032,90374183,Invoice,4959,815.4,180,892620,891804.6
1/18/2023,babyLance,CI,202301,1078745,"Medline Industries, Inc",,,,,20163059,90374186,Invoice,480,156,400,192000,191844
1/18/2023,babyLance,CI,202301,1078784,OM Owens & Minor,,,,,20163161,90374193,Invoice,60,19.5,50,3000,2980.5
1/18/2023,BoogieBaby,CI,202301,1078745,"Medline Industries, Inc",,,,,20163055,90374184,Invoice,1521.45,357,700,1065015,1064658
1/18/2023,BoogieBaby,CI,202301,1078745,"Medline Industries, Inc",,,,,20163055,90374184,Invoice,1956.15,459,900,1760535,1760076
1/18/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163183,90374189,Invoice,217.35,51,100,21735,21684
1/18/2023,Clearview,CI,202301,1078784,OM Owens & Minor,,,,,20163177,90374191,Invoice,750,160.2,10,7500,7339.8
1/18/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20164100,90374185,Invoice,400,84,10,4000,3916
1/18/2023,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163059,90374186,Invoice,2800,418.4,80,224000,223581.6
1/18/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163183,90374189,Invoice,1050,156.9,30,31500,31343.1
1/18/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20171047,90374190,Invoice,175,26.15,5,875,848.85
1/18/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163177,90374191,Invoice,200,35.95,5,1000,964.05
1/18/2023,Koala,CI,202301,1078745,"Medline Industries, Inc",,,,,20163059,90374186,Invoice,3581.5,588.9,130,465595,465006.1
1/18/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20171047,90374190,Invoice,680,89.1,10,6800,6710.9
1/19/2023,babyLance,CI,202301,1078784,OM Owens & Minor,,,,,20163195,90374195,Invoice,540,175.5,450,243000,242824.5
1/19/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163173,90374194,Invoice,310.5,80,200,62100,62020
1/19/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163173,90374194,Invoice,465.75,120,300,139725,139605
1/19/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163161,90374193,Invoice,525,78.45,15,7875,7796.55
1/19/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163161,90374193,Invoice,175,32.05,5,875,842.95
1/19/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163173,90374194,Invoice,1750,261.5,50,87500,87238.5
1/19/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163173,90374194,Invoice,700,128.2,20,14000,13871.8
1/19/2023,ROM,CI,202301,1078784,OM Owens & Minor,,,,,20163161,90374193,Invoice,1850,270.5,50,92500,92229.5
1/20/2023,babyLance,CI,202301,1078784,OM Owens & Minor,,,,,20163172,90374196,Invoice,60,19.5,50,3000,2980.5
1/20/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163169,90374199,Invoice,200,52,100,20000,19948
1/20/2023,Clearview,CI,202301,1078784,OM Owens & Minor,,,,,20163193,90374197,Invoice,375,80.1,5,1875,1794.9
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163195,90374195,Invoice,11025,1647.45,315,3472875,3471227.55
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163179,90374198,Invoice,1225,183.05,35,42875,42691.95
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163179,90374198,Invoice,1000,179.75,25,25000,24820.25
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163180,90374200,Invoice,3150,470.7,90,283500,283029.3
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163180,90374200,Invoice,1925,352.55,55,105875,105522.45
1/20/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90374202,Invoice,800,143.8,20,16000,15856.2
1/20/2023,ROM,CI,202301,1078784,OM Owens & Minor,,,,,20163195,90374195,Invoice,925,135.25,25,23125,22989.75
1/20/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163193,90374197,Invoice,340,14.8,5,1700,1685.2
1/20/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163193,90374197,Invoice,1360,178.2,20,27200,27021.8
1/20/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163182,90374201,Invoice,455,29.6,10,4550,4520.4
1/21/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163190,90374203,Invoice,155.25,40,100,15525,15485
1/21/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163190,90374203,Invoice,200,41,100,20000,19959
1/21/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90374204,Invoice,200,41,100,20000,19959
1/21/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163160,90374205,Invoice,155.25,40,100,15525,15485
1/21/2023,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163160,90374205,Invoice,1000,260,500,500000,499740
1/21/2023,Clearview,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90374204,Invoice,1125,240.3,15,16875,16634.7
1/21/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90374204,Invoice,175,32.05,5,875,842.95
1/21/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163160,90374205,Invoice,1750,261.5,50,87500,87238.5
1/21/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90374202,Invoice,450,175.7,10,4500,4324.3
1/21/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374207,Invoice,1402.5,226.5,50,70125,69898.5
1/21/2023,ROM,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90374202,Invoice,255,184.5,30,7650,7465.5
1/21/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90374202,Invoice,2040,267.3,30,61200,60932.7
1/21/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90374202,Invoice,910,59.2,20,18200,18140.8
1/21/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90374204,Invoice,3400,445.5,50,170000,169554.5
1/21/2023,Traxi,CI,202301,1078784,OM Owens & Minor,,,,,20163160,90374205,Invoice,680,89.1,10,6800,6710.9
1/22/2023,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374216,Invoice,2100,384.6,60,126000,125615.4
1/22/2023,Kiwi,CI,202301,1078787,THE OTTAWA HOSPITAL,,,,,20163235,90374224,Invoice,3301.7,471.47,65,214610.5,214139.03
1/22/2023,Kiwi,CI,202301,1078834,Saskatchewan Health Authority,,,,,20170649,90374226,Invoice,692.66,108.8,15,10389.9,10281.1
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374209,Invoice,1377.5,226.5,50,68875,68648.5
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374210,Invoice,275.5,45.3,10,2755,2709.7
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374212,Invoice,275.5,45.3,10,2755,2709.7
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374215,Invoice,1402.5,226.5,50,70125,69898.5
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374217,Invoice,1122,181.2,40,44880,44698.8
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374218,Invoice,561,90.6,20,11220,11129.4
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374219,Invoice,1402.5,226.5,50,70125,69898.5
1/22/2023,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90374220,Invoice,841.5,135.9,30,25245,25109.1
1/22/2023,Koala,CI,202301,1080952,SCI Logistics Ltd.,,,,,20166100,90374228,Invoice,715.01,91.4,20,14300.2,14208.8
1/22/2023,Optilume Strictures,Uro,202301,1019541,Allina Health System,,,,,20084640,90374232,Invoice,2095,0,1,2095,2095
1/22/2023,Portascan 3D,Uro,202301,1019576,Adventist Health,,,,,20079680,90374233,Invoice,7760,0,1,7760,7760
1/22/2023,Portascan 3D,Uro,202301,1019576,Adventist Health,,,,,20079680,90374233,Invoice,0,0.81,0,0,-0.81
1/22/2023,Portascan 3D,Uro,202301,1019576,Adventist Health,,,,,20079680,90374233,Invoice,0,1500,0,0,-1500
1/22/2023,ROM,CI,202301,9980001133,Matt Wheeler,,,,,9980001133,90374222,Invoice,0,270.5,50,0,-270.5
1/22/2023,ROM,CI,202301,9980001133,Matt Wheeler,,,,,9980001133,90374222,Invoice,0,92.25,15,0,-92.25
1/22/2023,Traxi,CI,202301,1078694,Eastern Health,,,,,20162898,90374223,Invoice,1769.64,179.77,20,35392.8,35213.03
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1019875,Carilion Clinic,,,,,20075461,90374235,Invoice,1638,83.76,2,3276,3192.24
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1020373,Emory Healthcare,,,,,20068899,90374239,Invoice,4670,209.4,5,23350,23140.6
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1020665,County of Los Angeles,,,,,20167850,90374242,Invoice,889,41.88,1,889,847.12
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1020820,Haywood Regional Medical Center,,,,,20081229,90374243,Invoice,934,41.88,1,934,892.12
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1021135,Loma Linda Univ.Health Care,,,,,20070996,90374245,Invoice,1778,83.76,2,3556,3472.24
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1021190,Mayo Clinic,,,,,20170386,90374246,Invoice,3356,167.52,4,13424,13256.48
1/23/2023,Incontinence UPC Lead Sets,Uro,202301,1021301,HCA Mission Health Hospital *11.22.24 CONSOLIDATED F2*,2,,,,20084768,90374247,Invoice,4680,251.28,6,28080,27828.72
1/23/2023,InjeTAK,Uro,202301,1019852,Baptist Health,,,,,20084763,90374234,Invoice,310,76,4,1240,1164
1/23/2023,InjeTAK,Uro,202301,1019852,Baptist Health,,,,,20084763,90374234,Invoice,310,76,4,1240,1164
1/23/2023,Portascan 3D,Uro,202301,1019576,Adventist Health,,,,,20079680,90374233,Invoice,518,412,1,518,106
1/23/2023,Solar GI HRM,GI,202301,1020062,Cincinnati Children's Hospital,,,,,20080047,90374236,Invoice,139338,25353.98,2,278676,253322.02
1/23/2023,Tubing,Uro,202301,1020914,LCMC: West Jefferson Medical Center,,,,,20074894,90374244,Invoice,549,42,25,13725,13683
1/23/2023,UDS Service Contracts,Uro,202301,1019576,Adventist Health,,,,,20079680,90374233,Invoice,1200,0,1,1200,1200
1/24/2023,Incontinence MPQ,Uro,202301,1021590,Novant Health Inc.,,,,,20067437,90374255,Invoice,1338.6,126.18,3,4015.8,3889.62
1/24/2023,Incontinence MPQ,Uro,202301,1021590,Novant Health Inc.,,,,,20067437,90374255,Invoice,90,33.6,3,270,236.4
1/24/2023,Incontinence UPC Lead Sets,Uro,202301,1021341,MyMichigan Health,,,,,20164124,90374251,Invoice,2667,125.64,3,8001,7875.36
1/24/2023,InjeTAK,Uro,202301,1021726,Memorial Care Health Services,,,,,20076462,90374259,Invoice,625,103,10,6250,6147
1/24/2023,Optilume Strictures,Uro,202301,1021279,The Methodist Health System,,,,,20077188,90374249,Invoice,0,112,0,0,-112
1/24/2023,Optilume Strictures,Uro,202301,1021590,Novant Health Inc.,,,,,20073926,90374252,Invoice,4190,0,2,8380,8380
1/24/2023,Optilume Strictures,Uro,202301,1021590,Novant Health Inc.,,,,,20073926,90374252,Invoice,0,402,0,0,-402
1/24/2023,Optilume Strictures,Uro,202301,1021590,Novant Health Inc.,,,,,20163348,90374254,Invoice,0,402,0,0,-402
1/24/2023,Optilume Strictures,Uro,202301,1021590,Novant Health Inc.,,,,,20163348,90374254,Invoice,0,56,0,0,-56
1/24/2023,Optilume Strictures,Uro,202301,1021590,Novant Health Inc.,,,,,20163348,90374254,Invoice,0,56,0,0,-56
1/24/2023,Optilume Strictures,Uro,202301,1021596,Northside Hospital,,,,,20083564,90374256,Invoice,2095,0,1,2095,2095
1/24/2023,Optilume Strictures,Uro,202301,1021596,Northside Hospital,,,,,20083564,90374256,Invoice,0,28,0,0,-28
1/24/2023,Optilume Strictures,Uro,202301,1021596,Northside Hospital,,,,,20083564,90374257,Invoice,6285,0,3,18855,18855
1/24/2023,Optilume Strictures,Uro,202301,1021596,Northside Hospital,,,,,20083564,90374257,Invoice,0,603,0,0,-603
1/24/2023,Optilume Strictures,Uro,202301,1021596,Northside Hospital,,,,,20083564,90374257,Invoice,0,84,0,0,-84
1/24/2023,Portascan 3D,Uro,202301,1021287,Dignity Health - CA,,,,,20069224,90374250,Invoice,0,0.81,0,0,-0.81
1/24/2023,Portascan 3D,Uro,202301,1021287,Dignity Health - CA,,,,,20069224,90374250,Invoice,0,1320,0,0,-1320
1/25/2023,Incontinence UPC Lead Sets,Uro,202301,1022236,Scripps Health,,,,,20081346,90374266,Invoice,1778,83.76,2,3556,3472.24
1/25/2023,Incontinence UPC Lead Sets,Uro,202301,1022237,Sharp Healthcare,,,,,20072560,90374267,Invoice,1638,83.76,2,3276,3192.24
1/25/2023,InjeTAK,Uro,202301,1021925,Intermountain Healthcare,,,,,20073939,90374263,Invoice,1480,380,20,29600,29220
1/25/2023,InjeTAK,Uro,202301,1022115,Hospital Sisters Health System,,,,,20083991,90374265,Invoice,310,76,4,1240,1164
1/25/2023,Optilume Strictures,Uro,202301,1022487,Sutter Health System Office,,,,,20070977,90374277,Invoice,0,804,0,0,-804
1/25/2023,Other Uro Dx Disposables,Uro,202301,1021787,Palo Alto Medical Foundation Health Care Division V# 33010,,,,,20070379,90374261,Invoice,54,5.2,20,1080,1074.8
1/25/2023,Other Uro Dx Equipment,Uro,202301,1022499,CHI - Common Spirit Health,,,,,20167278,90374278,Invoice,168,41.75,1,168,126.25
1/25/2023,T-Doc Catheters,Uro,202301,1022236,Scripps Health,,,,,20081346,90374266,Invoice,1164,57.8,20,23280,23222.2
1/25/2023,T-Doc Catheters,Uro,202301,1022361,Corewell Health,,,,,20167546,90374270,Invoice,1623,111.6,30,48690,48578.4
1/25/2023,T-Doc Catheters,Uro,202301,1022567,Jefferson Health,,,,,20083666,90374279,Invoice,2732,148.8,40,109280,109131.2
1/25/2023,UDS Service Contracts,Uro,202301,1022439,Urology of St Louis,,,,,1022439,90374275,Invoice,201.67,0,1,201.67,201.67
1/25/2023,UDS Service Contracts,Uro,202301,1022439,Urology of St Louis,,,,,1022439,90374275,Invoice,186.54,0,1,186.54,186.54
1/25/2023,UDS Service Contracts,Uro,202301,1022439,Urology of St Louis,,,,,1022439,90374275,Invoice,161.33,0,2,322.66,322.66
1/25/2023,UDS Service Contracts,Uro,202301,1022439,Urology of St Louis,,,,,1022439,90374275,Invoice,239.48,0,11,2634.28,2634.28
1/25/2023,UDS Service Contracts,Uro,202301,1022439,Urology of St Louis,,,,,1022439,90374275,Invoice,39.31,0,2,78.62,78.62
1/26/2023,Incontinence UPC Lead Sets,Uro,202301,1022837,University of Chicago Medicine,,,,,20084938,90374285,Invoice,934,41.88,1,934,892.12
1/26/2023,Optilume Strictures,Uro,202301,1022826,University of Rochester,,,,,20073183,90374283,Invoice,2395,0,1,2395,2395
1/26/2023,Optilume Strictures,Uro,202301,1022826,University of Rochester,,,,,20073183,90374283,Invoice,0,201,0,0,-201
1/26/2023,Optilume Strictures,Uro,202301,1022826,University of Rochester,,,,,20073183,90374283,Invoice,0,28,0,0,-28
1/26/2023,Optilume Strictures,Uro,202301,1022826,University of Rochester,,,,,20073183,90374283,Invoice,0,151,0,0,-151
1/26/2023,Optilume Strictures,Uro,202301,1022826,University of Rochester,,,,,20073183,90374283,Invoice,2395,0,1,2395,2395
1/26/2023,Other Uro Dx Disposables,Uro,202301,1022826,University of Rochester,,,,,20084561,90374282,Invoice,110,46.8,20,2200,2153.2
1/26/2023,T-Doc Catheters,Uro,202301,1022826,University of Rochester,,,,,20084561,90374282,Invoice,642,71.6,10,6420,6348.4
1/26/2023,T-Doc Catheters,Uro,202301,1022837,University of Chicago Medicine,,,,,20079953,90374284,Invoice,1164,394,20,23280,22886
1/26/2023,Tubing,Uro,202301,1022826,University of Rochester,,,,,20084561,90374281,Invoice,844,84,50,42200,42116
1/26/2023,Tubing,Uro,202301,1022837,University of Chicago Medicine,,,,,20079953,90374284,Invoice,220,24.1,10,2200,2175.9
1/27/2023,Incontinence UPC Lead Sets,Uro,202301,1022954,GenesisCare,,,,,20069635,90374291,Invoice,660,41.88,1,660,618.12
1/27/2023,InjeTAK,Uro,202301,1022897,Beth Israel Lahey Health,,,,,20075709,90374288,Invoice,1240,304,16,19840,19536
1/27/2023,Other Uro Dx Disposables,Uro,202301,1022848,University of Colorado Health,,,,,20167864,90374286,Invoice,108,18.9,10,1080,1061.1
1/27/2023,Other Uro Dx Equipment,Uro,202301,1022994,University of Missouri Healthcare,,,,,20066963,90374292,Invoice,0,528.26,1,0,-528.26
1/27/2023,Tubing,Uro,202301,1022954,GenesisCare,,,,,20077166,90374290,Invoice,219,90.75,75,16425,16334.25
1/27/2023,UDS Other Service & Repairs,Uro,202301,1022994,University of Missouri Healthcare,,,,,20066963,90374292,Invoice,0,193.02,0,0,-193.02
1/28/2023,Optilume Strictures,Uro,202301,1023078,UT Southwestern Medical Center,,,,,20083938,90374295,Invoice,9580,0,4,38320,38320
1/28/2023,Optilume Strictures,Uro,202301,1023078,UT Southwestern Medical Center,,,,,20083938,90374295,Invoice,0,604,0,0,-604
1/28/2023,Optilume Strictures,Uro,202301,1023078,UT Southwestern Medical Center,,,,,20083938,90374295,Invoice,6285,0,3,18855,18855
1/28/2023,Optilume Strictures,Uro,202301,1023078,UT Southwestern Medical Center,,,,,20083938,90374295,Invoice,0,84,0,0,-84
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,0.81,0,0,-0.81
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,20,0,0,-20
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,1500,0,0,-1500
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,0,0,0,0
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,518,412,1,518,106
1/28/2023,Portascan 3D,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,32.47,1,0,-32.47
1/28/2023,Tubing,Uro,202301,1022999,Urodynamic PRN LLC,,,,,20076058,90374293,Invoice,336,25,50,16800,16775
1/28/2023,UDS Other Service & Repairs,Uro,202301,1022994,University of Missouri Healthcare,,,,,20066963,90374292,Invoice,0,227.22,0,0,-227.22
1/28/2023,UDS Other Service & Repairs,Uro,202301,1022994,University of Missouri Healthcare,,,,,20066963,90374292,Invoice,0,17.53,0,0,-17.53
1/28/2023,UDS Other Service & Repairs,Uro,202301,1023267,Aspirus Health,,,,,20197348,90374297,Invoice,0,3.4,0,0,-3.4
1/29/2023,Incontinence UPC Lead Sets,Uro,202301,1087643,Southland Uro+Gynecology LLC,,,,,20168689,90374301,Invoice,0,366.17,1,0,-366.17
1/29/2023,Other Uro Dx Disposables,Uro,202301,1023307,WakeMed Health and Hospitals,,,,,20167894,90374298,Invoice,0,26.52,1,0,-26.52
1/29/2023,Portascan 3D,Uro,202301,1079825,"AvTech Capital, LLC",,,,,20171077,90374302,Invoice,7055,0,1,7055,7055
1/29/2023,Portascan 3D,Uro,202301,1079825,"AvTech Capital, LLC",,,,,20171077,90374302,Invoice,0,0.81,0,0,-0.81
1/29/2023,UDS Other Service & Repairs,Uro,202301,1023307,WakeMed Health and Hospitals,,,,,20167894,90374298,Invoice,0,124.64,0,0,-124.64
